Timestamp,Roll,Pitch,Yaw,EulerX,EulerY,EulerZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LinearAccX,LinearAccY,LinearAccZ,Pressure,Altitude+10,Piezo,Label
00:12:33:374,83.01,2.11,-130.57,83.01,-2.11,130.57,0.33,-0.58,-0.66,0.35,0.41,0.97,0.62,-13.98,-12.08,-7.08,-217.15,-59.74,-54.17,1.41,0.94,0.5,1013.75,5.71,25,4
00:12:33:490,84.38,1.69,-130.34,84.38,-1.69,130.34,0.33,-0.58,-0.66,0.35,0.29,0.37,-0.02,-12.15,-2.56,-3.17,-215.4,-50.96,-62.63,1.29,0.34,-0.12,1013.76,5.84,58,4
00:12:33:606,84.49,3.82,-130.54,84.49,-3.82,130.54,0.34,-0.58,-0.66,0.33,0.16,1.25,0.45,-2.69,5.31,-7.51,-204.9,-54.47,-69.4,1.16,1.19,0.35,1013.75,5.89,30,4
00:12:33:722,86.42,3.96,-129.93,86.42,-3.96,129.93,0.35,-0.59,-0.65,0.33,1.11,0.24,0.67,-15.87,-12.27,-4.94,-208.4,-54.47,-62.63,2.11,0.17,0.61,1013.75,5.84,60,4
00:12:33:838,81.23,4.45,-130.68,81.23,-4.45,130.68,0.34,-0.56,-0.68,0.34,-1.74,1.88,0.05,1.46,30.64,-6.96,-224.16,-52.71,-54.17,-0.76,1.8,-0.1,1013.76,5.92,18,4
00:12:33:953,84.36,3.83,-131.24,84.36,-3.83,131.24,0.34,-0.58,-0.66,0.33,0.12,1.02,-1.2,1.59,15.87,-4.82,-229.41,-40.41,-55.86,1.11,0.95,-1.3,1013.76,5.78,61,4
00:12:34:069,78.21,2.82,-131.55,78.21,-2.82,131.55,0.31,-0.55,-0.69,0.35,-2.52,0.86,0.72,-16.42,37.29,-5.86,-220.66,-45.68,-57.55,-1.54,0.81,0.52,1013.77,5.73,43,4
00:12:34:184,78.57,8.6,-129.37,78.57,-8.6,129.37,0.36,-0.52,-0.7,0.33,0.2,0.89,0.1,-10.25,16.05,-4.15,-224.16,-52.71,-54.17,1.17,0.74,-0.09,1013.77,5.74,42,4
00:12:34:300,81.38,6.3,-128.16,81.38,-6.3,128.16,0.36,-0.54,-0.68,0.34,-0.96,1.42,0.13,-5.68,20.02,-4.15,-210.15,-31.63,-71.09,0.02,1.31,-0.02,1013.77,5.61,31,4
00:12:34:415,82.64,7.59,-127.8,82.64,-7.59,127.8,0.37,-0.55,-0.67,0.34,0.64,0.9,0.91,-16.36,-5.19,-5.49,-215.4,-43.93,-69.4,1.62,0.77,0.78,1013.77,5.64,29,4
00:12:34:531,79.16,6.85,-127.61,79.16,-6.85,127.61,0.36,-0.53,-0.69,0.35,0.21,1.23,0.52,-0.55,-0.06,-6.9,-208.4,-47.44,-62.63,1.18,1.11,0.34,1013.77,5.77,38,4
00:12:34:646,80.76,1.58,-128.12,80.76,-1.58,128.12,0.33,-0.56,-0.67,0.37,0.07,1.01,0.16,0.55,7.81,-3.48,-215.4,-50.96,-62.63,1.06,0.98,0,1013.75,5.83,31,4
00:12:34:762,76.55,2.97,-128.03,76.55,-2.97,128.03,0.32,-0.53,-0.69,0.38,-0.03,1.7,-0.85,-0.55,5,-5.13,-236.42,-54.47,-69.4,0.94,1.65,-1.08,1013.74,5.88,41,4
00:12:34:878,73.93,5.29,-127.58,73.93,-5.29,127.58,0.33,-0.5,-0.71,0.37,0.02,1.66,-0.79,-1.65,5.31,-5.19,-220.66,-66.77,-67.71,0.98,1.56,-1.07,1013.74,5.8,50,4
00:12:34:994,74.38,7.24,-127.44,74.38,-7.24,127.44,0.35,-0.5,-0.71,0.36,-0.09,0.66,-0.3,-12.08,4.52,-5.55,-224.16,-56.23,-60.94,0.87,0.54,-0.56,1013.77,5.74,37,4
00:12:35:121,76.68,3.18,-127.19,76.68,-3.18,127.19,0.33,-0.53,-0.69,0.38,-0.14,1.37,0.22,-4.15,6.71,-5.49,-236.42,-50.96,-66.01,0.83,1.31,-0.01,1013.75,5.76,37,4
00:12:35:236,73.01,2.92,-127.47,73.01,-2.92,127.47,0.32,-0.5,-0.7,0.39,0.2,1.1,-0.81,6.96,9.4,-5.25,-224.16,-49.2,-64.32,1.15,1.05,-1.1,1013.78,5.69,37,4
00:12:35:352,73.84,-1.42,-127.24,73.84,1.42,127.24,0.29,-0.52,-0.69,0.41,-0.12,0.63,0.7,-11.23,-2.99,-4.64,-217.15,-38.66,-57.55,0.84,0.65,0.42,1013.75,5.76,63,4
00:12:35:501,73.9,2.98,-125.39,73.9,-2.98,125.39,0.33,-0.5,-0.69,0.4,0.25,2.33,-0.56,5.19,-7.45,-7.45,-222.41,-40.41,-69.4,1.21,2.28,-0.84,1013.77,5.66,37,4
00:12:35:616,73.42,7.48,-124.31,73.42,-7.48,124.31,0.36,-0.48,-0.7,0.39,-0.15,0.9,-0.48,0.18,19.04,-4.82,-224.16,-38.66,-57.55,0.8,0.77,-0.77,1013.77,5.65,48,4
00:12:35:732,76.95,2.97,-124.14,76.95,-2.97,124.14,0.34,-0.52,-0.67,0.4,-0.16,1.03,-0.9,-11.11,8.42,-2.93,-222.41,-43.93,-72.78,0.82,0.97,-1.12,1013.77,5.64,20,4
00:12:35:847,79.32,6.01,-124.38,79.32,-6.01,124.38,0.37,-0.52,-0.67,0.37,0.23,0.88,-1.21,-6.29,8.85,-8.54,-210.15,-49.2,-67.71,1.21,0.78,-1.39,1013.77,5.73,73,4
00:12:35:963,81.12,1.52,-125.99,81.12,-1.52,125.99,0.34,-0.55,-0.66,0.38,-0.42,0.44,0.23,-24.05,14.04,-2.14,-217.15,-52.71,-74.48,0.56,0.41,0.07,1013.76,5.94,75,4
00:12:36:079,77.52,6.17,-125.09,77.52,-6.17,125.09,0.36,-0.51,-0.68,0.37,-0.04,0.85,1.25,-13.79,4.82,-6.9,-213.65,-45.68,-67.71,0.93,0.74,1.03,1013.72,6.27,35,4
00:12:36:195,80.95,7.03,-124.51,80.95,-7.03,124.51,0.38,-0.53,-0.67,0.36,0.01,0.64,1.12,-1.59,10.01,-5.55,-217.15,-52.71,-74.48,0.99,0.52,0.96,1013.7,6.33,42,4
00:12:36:311,82.56,3.5,-123.85,82.56,-3.5,123.85,0.37,-0.55,-0.65,0.38,-0.42,1.05,0.24,-10.31,9.52,-3.05,-225.91,-50.96,-69.4,0.57,0.98,0.11,1013.69,6.19,39,4
00:12:36:426,76.76,6.19,-123.75,76.76,-6.19,123.75,0.36,-0.5,-0.68,0.38,0.64,0.72,1.26,-3.3,-1.59,-7.75,-238.17,-59.74,-60.94,1.61,0.62,1.03,1013.7,6.23,104,4
00:12:36:542,72.64,8.1,-122.84,72.64,-8.1,122.84,0.36,-0.47,-0.7,0.39,0.36,1.85,-0.64,13.43,5.25,-2.08,-218.91,-50.96,-69.4,1.31,1.71,-0.94,1013.73,6.01,0,4
00:12:36:657,67.75,10.82,-122.66,67.75,-10.82,122.66,0.36,-0.43,-0.73,0.4,-0.49,1.2,-1.51,-0.55,-1.22,-8.18,-217.15,-38.66,-54.17,0.42,1.01,-1.88,1013.76,5.56,45,4
00:12:36:773,63.31,14.65,-121.18,63.31,-14.65,121.18,0.38,-0.38,-0.74,0.41,0.57,0.37,0.32,-13.49,-14.16,-4.33,-224.16,-35.14,-71.09,1.43,0.12,-0.11,1013.77,5.56,43,4
00:12:36:888,67.3,11.64,-120.53,67.3,-11.64,120.53,0.37,-0.41,-0.72,0.41,0.19,0.45,-0.32,-20.32,-4.64,-5.43,-213.65,-49.2,-74.48,1.1,0.25,-0.7,1013.79,5.51,28,4
00:12:37:004,72.37,7.99,-119.64,72.37,-7.99,119.64,0.38,-0.46,-0.69,0.42,-0.27,0.91,-0.85,-18.98,-1.71,-5.13,-210.15,-45.68,-71.09,0.67,0.78,-1.15,1013.76,5.64,47,4
00:12:37:120,75.2,7.39,-119.14,75.2,-7.39,119.14,0.38,-0.48,-0.68,0.41,0.58,0.82,0.92,-9.28,0.37,-4.58,-225.91,-61.5,-62.63,1.54,0.69,0.67,1013.77,5.8,51,4
00:12:37:236,79.15,5.63,-118.23,79.15,-5.63,118.23,0.39,-0.5,-0.65,0.41,-0.36,0.83,-0.74,-9.16,7.69,-4.88,-225.91,-54.47,-59.24,0.62,0.73,-0.93,1013.77,5.69,55,4
00:12:37:352,81.79,5.75,-117.84,81.79,-5.75,117.84,0.4,-0.52,-0.64,0.4,0.65,1.19,0.36,-1.95,-7.26,-5.8,-215.4,-50.96,-69.4,1.63,1.09,0.22,1013.76,5.79,45,4
00:12:37:467,86.03,4.57,-117.89,86.03,-4.57,117.89,0.41,-0.54,-0.62,0.39,-0.14,1.4,-0.75,7.93,14.83,-6.65,-225.91,-50.96,-55.86,0.85,1.33,-0.82,1013.77,5.76,55,4
00:12:37:583,80.56,4.79,-118.54,80.56,-4.79,118.54,0.39,-0.51,-0.64,0.41,0.1,0.52,0.4,-16.72,10.62,-3.42,-232.91,-54.47,-55.86,1.09,0.43,0.23,1013.78,5.67,35,4
00:12:37:698,75.63,6.54,-119.2,75.63,-6.54,119.2,0.38,-0.48,-0.67,0.41,0.05,1.82,-1.66,5.55,14.1,-7.69,-229.41,-61.5,-72.78,1.01,1.71,-1.9,1013.76,5.69,39,4
00:12:37:824,78.6,4.02,-119.37,78.6,-4.02,119.37,0.38,-0.51,-0.65,0.41,-0.06,0.64,-0.81,-1.22,4.33,-4.88,-224.16,-56.23,-54.17,0.92,0.57,-1.01,1013.76,5.78,43,4
00:12:37:939,81.69,2.53,-119.91,81.69,-2.53,119.91,0.38,-0.53,-0.64,0.41,-0.26,1.47,-0.94,-2.01,10.56,-4.33,-231.16,-66.77,-64.32,0.73,1.42,-1.09,1013.76,5.86,77,4
00:12:38:055,75.04,1.7,-120.52,75.04,-1.7,120.52,0.35,-0.5,-0.67,0.43,-0.19,1.01,0.35,-7.81,9.77,-5.68,-236.42,-54.47,-62.63,0.78,0.98,0.09,1013.75,5.86,39,4
00:12:38:171,69.12,2.59,-120.55,69.12,-2.59,120.55,0.33,-0.46,-0.69,0.44,0.27,1.19,0.21,-11.35,0.55,-4.7,-225.91,-61.5,-52.47,1.2,1.15,-0.15,1013.76,5.76,41,4
00:12:38:287,71.31,1.72,-120.36,71.31,-1.72,120.36,0.33,-0.48,-0.68,0.44,0.18,0.92,0.8,0.43,3.91,-4.7,-229.41,-65.01,-66.01,1.13,0.89,0.48,1013.76,5.82,31,4
00:12:38:403,67.71,3.74,-120.57,67.71,-3.74,120.57,0.33,-0.45,-0.7,0.44,-0.25,1.25,0.48,-11.78,1.46,-6.04,-232.91,-65.01,-49.09,0.68,1.18,0.1,1013.76,5.69,40,4
00:12:38:518,71.22,5.64,-120.15,71.22,-5.64,120.15,0.36,-0.46,-0.69,0.43,0.47,1.07,0.3,1.53,-3.11,-5.07,-234.67,-52.71,-50.78,1.42,0.97,-0.02,1013.77,5.6,51,4
00:12:38:634,72.63,5.87,-119.84,72.63,-5.87,119.84,0.36,-0.47,-0.69,0.42,0.41,0.93,1.06,-10.74,-5.86,-4.88,-220.66,-49.2,-64.32,1.36,0.83,0.77,1013.77,5.64,18,4
00:12:38:749,75.79,3.09,-119.78,75.79,-3.09,119.78,0.36,-0.5,-0.66,0.43,0.12,1.18,0.07,-0.06,1.71,-4.76,-231.16,-59.74,-60.94,1.09,1.13,-0.17,1013.77,5.69,39,4
00:12:38:865,78.01,4.08,-120.05,78.01,-4.08,120.05,0.37,-0.51,-0.66,0.41,0.03,0.78,-0.26,-11.17,1.83,-6.77,-232.91,-68.53,-59.24,1.01,0.71,-0.47,1013.77,5.68,8,4
00:12:38:980,76.3,-1.72,-120.96,76.3,1.72,120.96,0.33,-0.52,-0.65,0.44,-0.52,1.01,0.21,1.28,9.52,-3.36,-222.41,-57.98,-72.78,0.45,1.04,-0.03,1013.77,5.87,31,4
00:12:39:096,79.21,-1.13,-121.62,79.21,1.13,121.62,0.34,-0.54,-0.64,0.42,0.27,0.5,0.16,-11.72,-3.91,-5.62,-229.41,-54.47,-59.24,1.25,0.51,-0.03,1013.76,5.67,37,4
00:12:39:212,81.77,-2.12,-122.52,81.77,2.12,122.52,0.34,-0.56,-0.63,0.42,-0.03,0.73,-0.99,-4.15,5.49,-6.65,-224.16,-59.74,-54.17,0.96,0.77,-1.14,1013.78,5.58,6,4
00:12:39:328,82.13,-0.52,-122.43,82.13,0.52,122.43,0.35,-0.56,-0.63,0.41,0.14,0.34,0.71,-18.55,-0.31,-3.42,-225.91,-65.01,-66.01,1.13,0.35,0.58,1013.77,5.63,75,4
00:12:39:444,84.59,1.02,-122.09,84.59,-1.02,122.09,0.37,-0.56,-0.63,0.39,-0.11,1.05,0.12,-4.64,4.09,-7.2,-236.42,-43.93,-55.86,0.88,1.03,0.02,1013.77,5.72,55,4
00:12:39:559,78.06,-0.09,-121.92,78.06,0.09,121.92,0.34,-0.53,-0.65,0.42,0.2,0.77,0.86,-18.25,-1.22,-5.31,-231.16,-56.23,-60.94,1.18,0.77,0.65,1013.72,6.07,20,4
00:12:39:675,71.26,-2.94,-122.88,71.26,2.94,122.88,0.29,-0.5,-0.68,0.45,-0.19,0.79,-0.04,-7.81,11.6,-6.23,-239.92,-57.98,-52.47,0.75,0.84,-0.36,1013.74,5.91,39,4
00:12:39:790,75.12,-2.95,-123.48,75.12,2.95,123.48,0.31,-0.53,-0.66,0.43,0.52,0.8,-0.34,-7.02,5.55,-4.21,-250.43,-43.93,-55.86,1.49,0.85,-0.59,1013.75,5.87,51,4
00:12:39:906,70.73,0.88,-122.98,70.73,-0.88,122.98,0.31,-0.49,-0.69,0.43,0.41,1.13,0.51,-7.39,1.95,-7.2,-215.4,-50.96,-38.93,1.36,1.11,0.18,1013.76,5.76,27,4
00:12:40:021,72.15,-1.08,-123.51,72.15,1.08,123.51,0.31,-0.5,-0.68,0.43,-0.08,0.99,-0.68,2.38,9.22,-3.72,-238.17,-38.66,-47.39,0.87,1.01,-0.99,1013.77,5.61,25,4
00:12:40:147,66.06,0.51,-123.36,66.06,-0.51,123.36,0.29,-0.46,-0.71,0.44,-0.06,1.4,0.7,-3.78,4.39,-6.59,-225.91,-54.47,-62.63,0.85,1.39,0.29,1013.77,5.66,55,4
00:12:40:263,70.85,-0.18,-123.86,70.85,0.18,123.86,0.3,-0.49,-0.69,0.43,0.34,0.43,-0.52,-5.92,3.97,-4.58,-236.42,-36.9,-69.4,1.29,0.43,-0.84,1013.77,5.69,56,4
00:12:40:379,74.11,-1.42,-124.16,74.11,1.42,124.16,0.31,-0.52,-0.68,0.43,-1.13,1.58,0.91,-12.76,3.6,-6.65,-225.91,-57.98,-52.47,-0.17,1.61,0.63,1013.77,5.57,59,4
00:12:40:495,74.03,3.44,-123.59,74.03,-3.44,123.59,0.34,-0.5,-0.69,0.41,0.54,0.3,0.67,-18.01,5.55,-5.25,-232.91,-33.38,-62.63,1.5,0.24,0.39,1013.79,5.56,45,4
00:12:40:622,72.64,-5.8,-124.14,72.64,5.8,124.14,0.28,-0.52,-0.67,0.45,-0.59,0.87,-0.93,0.49,-0.24,-5.07,-232.91,-33.38,-62.63,0.36,0.98,-1.23,1013.79,5.48,17,4
00:12:40:738,70.28,-1.96,-124.77,70.28,1.96,124.77,0.29,-0.5,-0.69,0.43,0.77,1.41,-1.15,5.74,4.64,-6.29,-218.91,-29.87,-66.01,1.72,1.44,-1.49,1013.78,5.46,45,4
00:12:40:854,74.29,-3.51,-125.24,74.29,3.51,125.24,0.29,-0.53,-0.67,0.43,0.05,1.09,-0.24,-1.59,-0.12,-2.32,-210.15,-59.74,-71.09,1.01,1.15,-0.51,1013.81,5.39,55,4
00:12:40:970,69.4,-1.02,-124.81,69.4,1.02,124.81,0.29,-0.49,-0.7,0.43,0.03,0.83,0,-24.66,-2.5,-7.02,-234.67,-63.26,-60.94,0.97,0.84,-0.36,1013.79,5.56,57,4
00:12:41:086,73.27,-1.16,-125.19,73.27,1.16,125.19,0.3,-0.51,-0.68,0.42,0.45,0.71,0.78,-12.02,-6.04,-4.15,-229.41,-43.93,-59.24,1.41,0.73,0.49,1013.8,5.5,57,4
00:12:41:201,68.67,-0.22,-124.61,68.67,0.22,124.61,0.29,-0.48,-0.7,0.43,0.44,0.59,0.04,-18.55,-6.71,-4.21,-232.91,-50.96,-59.24,1.38,0.59,-0.32,1013.8,5.31,45,4
00:12:41:317,70.21,-0.23,-124.07,70.21,0.23,124.07,0.3,-0.49,-0.7,0.43,0.18,1.24,1.34,-2.5,4.09,-5.55,-236.42,-57.98,-52.47,1.12,1.24,1,1013.8,5.49,40,4
00:12:41:432,70.34,4.17,-123.27,70.34,-4.17,123.27,0.33,-0.47,-0.7,0.42,-0.07,0.8,0.38,2.08,3.78,-5.74,-236.42,-50.96,-66.01,0.87,0.72,0.04,1013.78,5.5,28,4
00:12:41:548,71.93,1.04,-121.76,71.93,-1.04,121.76,0.32,-0.49,-0.68,0.43,-1.03,1.03,0.59,4.88,20.57,-2.14,-224.16,-35.14,-71.09,-0.08,1.01,0.28,1013.77,5.71,31,4
00:12:41:663,68.72,3.38,-121.69,68.72,-3.38,121.69,0.33,-0.46,-0.7,0.43,-0.11,0.42,-0.29,-6.41,14.95,-7.57,-231.16,-52.71,-64.32,0.82,0.36,-0.65,1013.78,5.7,9,4
00:12:41:779,74.64,1.9,-121.35,74.64,-1.9,121.35,0.34,-0.5,-0.67,0.43,0.2,0.8,-1.04,-6.84,-5.55,-2.56,-222.41,-36.9,-66.01,1.17,0.77,-1.3,1013.79,5.62,30,4
00:12:41:895,76.05,-0.79,-121.98,76.05,0.79,121.98,0.33,-0.52,-0.66,0.43,0.27,0.35,0.58,-17.27,3.54,-7.08,-234.67,-38.66,-64.32,1.24,0.36,0.34,1013.77,5.71,83,4
00:12:42:011,79.17,-0.03,-122.22,79.17,0.03,122.22,0.34,-0.54,-0.65,0.42,-0.19,0.78,-0.24,-10.56,14.28,-4.09,-224.16,-45.68,-71.09,0.79,0.78,-0.43,1013.78,5.63,47,4
00:12:42:127,81.06,-1.85,-122.55,81.06,1.85,122.55,0.34,-0.55,-0.64,0.42,-0.07,1.45,-0.11,4.7,7.63,-5.55,-239.92,-47.44,-72.78,0.92,1.49,-0.26,1013.77,5.67,47,4
00:12:42:242,76.15,0.15,-122.01,76.15,-0.15,122.01,0.33,-0.52,-0.66,0.43,-0.21,0.83,-0.44,-7.32,9.16,-5.8,-225.91,-33.38,-69.4,0.76,0.83,-0.67,1013.78,5.73,63,4
00:12:42:358,75.24,3.96,-120.89,75.24,-3.96,120.89,0.36,-0.49,-0.67,0.42,0.29,1.16,-0.06,-10.62,0,-4.58,-232.91,-29.87,-82.94,1.26,1.09,-0.31,1013.78,5.65,39,4
00:12:42:473,77.83,2.71,-120.17,77.83,-2.71,120.17,0.36,-0.51,-0.66,0.42,-0.25,0.75,1.17,-7.69,4.09,-4.82,-225.91,-43.93,-69.4,0.73,0.7,0.96,1013.76,5.88,26,4
00:12:42:589,78.99,6.96,-119.67,78.99,-6.96,119.67,0.39,-0.5,-0.66,0.4,0.88,0.84,0.66,-17.21,-9.4,-4.03,-239.92,-50.96,-72.78,1.85,0.72,0.47,1013.76,5.77,27,4
00:12:42:704,82.62,5.63,-119.54,82.62,-5.63,119.54,0.4,-0.53,-0.64,0.39,0.52,0.77,-0.32,3.54,-3.97,-6.53,-236.42,-57.98,-82.94,1.51,0.67,-0.44,1013.76,5.71,28,4
00:12:42:820,77.68,4.43,-119.76,77.68,-4.43,119.76,0.37,-0.5,-0.66,0.41,0.11,1.32,-0.65,-6.1,-3.54,-3.91,-225.91,-50.96,-69.4,1.09,1.25,-0.86,1013.77,5.64,47,4
00:12:42:948,81.06,6.6,-119.94,81.06,-6.6,119.94,0.4,-0.51,-0.65,0.39,0.52,0.81,-0.11,-9.83,2.56,-6.35,-232.91,-43.93,-69.4,1.5,0.69,-0.27,1013.77,5.54,57,4
00:12:43:063,76.87,1.19,-121.06,76.87,-1.19,121.06,0.35,-0.52,-0.66,0.42,-0.37,0.88,0.6,-10.74,4.94,-2.93,-229.41,-40.41,-72.78,0.61,0.86,0.38,1013.79,5.75,59,4
00:12:43:179,76.01,5.16,-121.2,76.01,-5.16,121.2,0.37,-0.5,-0.67,0.41,0.01,1.44,-1.77,11.05,12.57,-7.93,-225.91,-47.44,-69.4,0.97,1.35,-2.01,1013.77,5.63,85,4
00:12:43:294,78.8,2.89,-120.6,78.8,-2.89,120.6,0.37,-0.52,-0.65,0.41,0.31,0.84,-0.03,0.37,-5.13,-2.81,-231.16,-31.63,-67.71,1.29,0.79,-0.23,1013.77,5.59,29,4
00:12:43:410,74.05,4.09,-119.94,74.05,-4.09,119.94,0.36,-0.48,-0.68,0.43,-0.12,2.37,-0.28,2.56,2.87,-7.63,-231.16,-56.23,-64.32,0.84,2.29,-0.56,1013.76,5.73,28,4
00:12:43:525,79.25,6.28,-118.91,79.25,-6.28,118.91,0.39,-0.5,-0.66,0.4,1.57,1.07,-0.65,-10.31,-8.54,-4.39,-231.16,-45.68,-64.32,2.55,0.96,-0.83,1013.78,5.46,45,4
00:12:43:641,74.26,1.81,-119.44,74.26,-1.81,119.44,0.35,-0.49,-0.67,0.44,-0.15,1.21,0.25,-11.96,7.14,-4.39,-236.42,-50.96,-66.01,0.81,1.18,-0.02,1013.78,5.53,45,4
00:12:43:757,76.81,4.66,-118.53,76.81,-4.66,118.53,0.38,-0.49,-0.66,0.42,0.2,1,-0.53,-3.54,2.32,-6.53,-218.91,-43.93,-59.24,1.17,0.91,-0.75,1013.79,5.48,67,4
00:12:43:873,79.09,5.85,-117.08,79.09,-5.85,117.08,0.4,-0.5,-0.65,0.42,0.36,0.83,-0.13,-6.47,-9.58,-4.27,-234.67,-56.23,-71.09,1.34,0.73,-0.32,1013.79,5.54,6,4
00:12:43:989,79.62,6.32,-117.15,79.62,-6.32,117.15,0.4,-0.5,-0.65,0.41,0.32,0.74,-0.2,-9.83,-0.37,-5.31,-222.41,-54.47,-82.94,1.3,0.63,-0.38,1013.79,5.61,31,4
00:12:44:104,82,8.76,-116.37,82,-8.76,116.37,0.43,-0.5,-0.64,0.4,0.06,0.68,-0.33,0.67,11.35,-8.18,-231.16,-56.23,-81.25,1.03,0.52,-0.47,1013.78,5.81,4,4
00:12:44:220,81.93,1.75,-116.95,81.93,-1.75,116.95,0.39,-0.53,-0.62,0.43,-0.13,1.11,-0.21,-4.03,9.03,-3.66,-222.41,-47.44,-72.78,0.86,1.08,-0.35,1013.74,5.88,25,4
00:12:44:335,83.55,1.52,-117.56,83.55,-1.52,117.56,0.39,-0.54,-0.62,0.42,0.23,1.14,0.26,-0.79,5.31,-5.98,-238.17,-45.68,-74.48,1.22,1.11,0.15,1013.78,5.55,63,4
00:12:44:451,78.35,0.69,-118.27,78.35,-0.69,118.27,0.36,-0.52,-0.64,0.44,0.32,0.4,-0.27,-3.91,1.46,-6.29,-229.41,-40.41,-76.17,1.3,0.39,-0.47,1013.77,5.64,52,4
00:12:44:566,77.17,5.12,-118.6,77.17,-5.12,118.6,0.38,-0.49,-0.66,0.42,-0.13,0.65,-0.74,-4.39,13.12,-5.07,-217.15,-38.66,-71.09,0.84,0.56,-0.96,1013.77,5.75,31,4
00:12:44:682,79.98,3.05,-118.38,79.98,-3.05,118.38,0.38,-0.52,-0.64,0.42,-0.08,0.67,1.58,-24.11,-1.4,-5.43,-224.16,-42.17,-67.71,0.9,0.61,1.41,1013.78,5.7,48,4
00:12:44:798,75.49,5.59,-118.42,75.49,-5.59,118.42,0.38,-0.48,-0.67,0.42,-0.11,0.76,0.04,-3.66,6.41,-5.98,-222.41,-54.47,-66.01,0.85,0.67,-0.21,1013.77,5.75,53,4
00:12:44:914,79.75,5.21,-117.67,79.75,-5.21,117.67,0.4,-0.51,-0.65,0.41,0.5,1.36,-0.67,3.97,4.39,-3.54,-227.66,-42.17,-67.71,1.48,1.27,-0.85,1013.77,5.62,36,4
00:12:45:030,75.23,6.35,-116.83,75.23,-6.35,116.83,0.39,-0.47,-0.66,0.43,-0.11,1.06,-0.69,-9.7,3.11,-5.13,-232.91,-57.98,-79.56,0.85,0.95,-0.94,1013.78,5.46,59,4
00:12:45:145,76.21,8.32,-116.02,76.21,-8.32,116.02,0.41,-0.47,-0.66,0.42,0.35,0.75,0.51,-11.54,1.89,-4.21,-231.16,-56.23,-67.71,1.31,0.6,0.28,1013.79,5.53,39,4
00:12:45:272,79.35,9.8,-114.67,79.35,-9.8,114.67,0.43,-0.47,-0.65,0.41,0.77,1.47,-0.39,-17.33,-27.89,-6.35,-231.16,-52.71,-77.86,1.74,1.3,-0.57,1013.79,5.5,75,4
00:12:45:388,75.99,13.99,-114.26,75.99,-13.99,114.26,0.44,-0.43,-0.67,0.41,-0.05,0.5,-0.08,-10.25,11.78,-4.15,-236.42,-50.96,-55.86,0.89,0.26,-0.32,1013.8,5.5,46,4
00:12:45:504,78.89,10.51,-113.66,78.89,-10.51,113.66,0.44,-0.46,-0.65,0.42,-0.42,1,0.33,-15.14,4.64,-6.04,-232.91,-68.53,-59.24,0.55,0.82,0.14,1013.79,5.48,67,4
00:12:45:653,83.52,9.51,-112.45,83.52,-9.51,112.45,0.45,-0.49,-0.62,0.41,-0.11,0.85,-0.66,-12.51,4.46,-4.21,-225.91,-43.93,-62.63,0.87,0.68,-0.77,1013.78,5.55,37,4
00:12:45:769,85.4,6.46,-112.67,85.4,-6.46,112.67,0.44,-0.51,-0.61,0.42,0.16,1.18,-0.12,-11.78,-1.59,-5.68,-227.66,-52.71,-71.09,1.15,1.06,-0.2,1013.79,5.44,27,4
00:12:45:885,86.58,6.66,-113.02,86.58,-6.66,113.02,0.45,-0.52,-0.6,0.41,0.09,0.94,-0.45,-0.49,7.2,-5.19,-239.92,-50.96,-62.63,1.08,0.82,-0.51,1013.81,5.38,23,4
00:12:46:001,89.98,4.45,-113.21,89.98,-4.45,113.21,0.45,-0.55,-0.58,0.4,0.13,1.25,-0.82,-9.34,0.43,-5.43,-229.41,-57.98,-52.47,1.12,1.17,-0.82,1013.8,5.33,37,4
00:12:46:116,90.71,5.04,-113.33,90.71,-5.04,113.33,0.45,-0.55,-0.58,0.4,-0.03,1.25,-0.37,-1.28,4.21,-5.31,-229.41,-50.96,-72.78,0.97,1.16,-0.36,1013.81,5.48,45,4
00:12:46:232,92.97,4.95,-113.66,92.97,-4.95,113.66,0.46,-0.56,-0.57,0.39,0.21,0.76,-0.44,-13.55,3.85,-4.94,-225.91,-61.5,-72.78,1.21,0.68,-0.39,1013.78,5.46,52,4
00:12:46:347,95.13,4.46,-113.9,95.13,-4.46,113.9,0.46,-0.57,-0.56,0.38,0.41,1.14,-0.15,-8.12,-3.91,-5.19,-231.16,-49.2,-71.09,1.4,1.06,-0.06,1013.78,5.69,51,4
00:12:46:463,97.33,3.51,-114.81,97.33,-3.51,114.81,0.46,-0.59,-0.55,0.37,0.2,1.11,-0.65,-8.24,-8.85,-6.41,-229.41,-61.5,-62.63,1.19,1.05,-0.52,1013.79,5.52,68,4
00:12:46:579,91.44,3.83,-115.63,91.44,-3.83,115.63,0.44,-0.57,-0.58,0.39,0.39,0.9,1.02,-18.25,-15.5,-5.13,-227.66,-56.23,-47.39,1.39,0.83,1.04,1013.79,5.42,61,4
00:12:46:695,92.42,1.42,-117.02,92.42,-1.42,117.02,0.42,-0.58,-0.57,0.39,0.14,1.48,-0.41,-1.83,3.66,-4.82,-234.67,-45.68,-67.71,1.14,1.45,-0.37,1013.79,5.51,45,4
